Module,GeneSymbol,EnsemblID,kME,Full_Name,Aliases,EntrezID,BRCA_Mutation_pct,BRCA_CNA_pct,BRCA_Altered_pct,Functional_Summary
blue,TNFRSF1B,ENSG00000028137.19,0.9056,TNF receptor superfamily member 1B,CD120b; TBPII; TNF-R-II; TNF-R75; TNFBR; TNFR1B; TNFR2; TNFR80; p75; p75TNFR,7133,0.4,0.4,0.7,"The protein encoded by this gene is a member of the TNF-receptor superfamily. This protein and TNF-receptor 1 form a heterocomplex that mediates the recruitment of two anti-apoptotic proteins, c-IAP1 and c-IAP2, which possess E3 ubiquitin ligase activity. The function of IAPs in TNF-receptor signalling is unknown, however, c-IAP1 is thought to potentiate TNF-induced apoptosis by the ubiquitination and degradation of TNF-receptor-associated factor 2, which mediates anti-apoptotic signals. Knockout studies in mice also suggest a role of this protein in protecting neurons from apoptosis by stimulating antioxidative pathways. [provided by RefSeq, Jul 2008]."
blue,UBASH3A,ENSG00000160185.15,0.905,ubiquitin associated and SH3 domain containing A,CLIP4; STS-2; TULA; TULA-1,53347,0.7,0.7,1.4,"This gene encodes one of two family members belonging to the T-cell ubiquitin ligand (TULA) family. Both family members can negatively regulate T-cell signaling. This family member can facilitate growth factor withdrawal-induced apoptosis in T cells, which may occur via its interaction with AIF, an apoptosis-inducing factor. Alternative splicing of this gene results in multiple transcript variants. [provided by RefSeq, Aug 2011]."
blue,CD3D,ENSG00000167286.10,0.9034,CD3 delta subunit of T-cell receptor complex,CD3-DELTA; CD3DELTA; IMD19; T3D,915,0.0,0.8,0.8,"The protein encoded by this gene is part of the T-cell receptor/CD3 complex (TCR/CD3 complex) and is involved in T-cell development and signal transduction. The encoded membrane protein represents the delta subunit of the CD3 complex, and along with four other CD3 subunits, binds either TCR alpha/beta or TCR gamma/delta to form the TCR/CD3 complex on the surface of T-cells. Defects in this gene are a cause of severe combined immunodeficiency autosomal recessive T-cell-negative/B-cell-positive/NK-cell-positive (SCIDBNK). Two transcript variants encoding different isoforms have been found for this gene. Other variants may also exist, but the full-length natures of their transcripts has yet to be defined. [provided by RefSeq, Feb 2009]."
blue,LCP2,ENSG00000043462.13,0.9026,lymphocyte cytosolic protein 2,IMD81; SLP-76; SLP76,3937,0.4,1.0,1.4,"This gene encodes an adapter protein that acts as a substrate of the T cell antigen receptor (TCR)-activated protein tyrosine kinase pathway. The encoded protein associates with growth factor receptor bound protein 2, and is thought to play a role TCR-mediated intracellular signal transduction. A similar protein in mouse plays a role in normal T-cell development and activation. Mice lacking this gene show subcutaneous and intraperitoneal fetal hemorrhaging, dysfunctional platelets and impaired viability. [provided by RefSeq, Nov 2016]."
red,FBN1,ENSG00000166147.14,0.9271,fibrillin 1,ACMICD; ECTOL1; FBN; GPHYSD2; MASS; MFLS; MFS1; OCTD; SGS; SSKS; WMS; WMS2,2200,2.2,0.7,2.8,"This gene encodes a member of the fibrillin family of proteins. The encoded preproprotein is proteolytically processed to generate two proteins including the extracellular matrix component fibrillin-1 and the protein hormone asprosin. Fibrillin-1 is an extracellular matrix glycoprotein that serves as a structural component of calcium-binding microfibrils. These microfibrils provide force-bearing structural support in elastic and nonelastic connective tissue throughout the body. Asprosin, secreted by white adipose tissue, has been shown to regulate glucose homeostasis. Mutations in this gene are associated with Marfan syndrome and the related MASS phenotype, as well as ectopia lentis syndrome, Weill-Marchesani syndrome, Shprintzen-Goldberg syndrome and neonatal progeroid syndrome. [provided by RefSeq, Apr 2016]."
red,GLT8D2,ENSG00000120820.12,0.9211,glycosyltransferase 8 domain containing 2,,83468,0.3,0.4,0.6,"Predicted to enable glycosyltransferase activity. Predicted to be integral component of membrane. Predicted to be active in Golgi apparatus. [provided by Alliance of Genome Resources, Apr 2022]"
red,COL6A3,ENSG00000163359.16,0.9175,collagen type VI alpha 3 chain,BTHLM1; BTHLM1C; DYT27; UCMD1; UCMD1C,1293,2.0,0.7,2.6,"This gene encodes the alpha-3 chain, one of the three alpha chains of type VI collagen, a beaded filament collagen found in most connective tissues. The alpha-3 chain of type VI collagen is much larger than the alpha-1 and -2 chains. This difference in size is largely due to an increase in the number of subdomains, similar to von Willebrand Factor type A domains, that are found in the amino terminal globular domain of all the alpha chains. These domains have been shown to bind extracellular matrix proteins, an interaction that explains the importance of this collagen in organizing matrix components. Mutations in the type VI collagen genes are associated with Bethlem myopathy, a rare autosomal dominant proximal myopathy with early childhood onset. Mutations in this gene are also a cause of Ullrich congenital muscular dystrophy, also referred to as Ullrich scleroatonic muscular dystrophy, an autosomal recessive congenital myopathy that is more severe than Bethlem myopathy. Multiple transcript variants have been identified, but the full-length nature of only some of these variants has been described. [provided by RefSeq, Jun 2009]."
red,COL5A2,ENSG00000204262.14,0.9135,collagen type V alpha 2 chain,EDSC; EDSCL2,1290,1.1,0.6,1.7,"This gene encodes an alpha chain for one of the low abundance fibrillar collagens. Fibrillar collagen molecules are trimers that can be composed of one or more types of alpha chains. Type V collagen is found in tissues containing type I collagen and appears to regulate the assembly of heterotypic fibers composed of both type I and type V collagen. This gene product is closely related to type XI collagen and it is possible that the collagen chains of types V and XI constitute a single collagen type with tissue-specific chain combinations. Mutations in this gene are associated with Ehlers-Danlos syndrome, types I and II. [provided by RefSeq, Jul 2008]."
red,COL3A1,ENSG00000168542.16,0.9107,collagen type III alpha 1 chain,EDS4A; EDSVASC; PMGEDSV,1281,1.0,0.6,1.6,"This gene encodes the pro-alpha1 chains of type III collagen, a fibrillar collagen that is found in extensible connective tissues such as skin, lung, uterus, intestine and the vascular system, frequently in association with type I collagen. Mutations in this gene are associated with Ehlers-Danlos syndrome type IV, and with aortic and arterial aneurysms. [provided by R. Dalgleish, Feb 2008]."
red,FSTL1,ENSG00000163430.12,0.9092,follistatin like 1,FRP; FSL1; OCC-1; OCC1; tsc36,11167,0.2,0.4,0.6,"This gene encodes a protein with similarity to follistatin, an activin-binding protein. It contains an FS module, a follistatin-like sequence containing 10 conserved cysteine residues. This gene product is thought to be an autoantigen associated with rheumatoid arthritis. [provided by RefSeq, Jul 2008]."
red,CDH11,ENSG00000140937.14,0.9075,cadherin 11,CAD11; CDHOB; ESWS; OB; OSF-4; TBHS2,1009,0.7,1.5,2.1,"This gene encodes a type II classical cadherin from the cadherin superfamily, integral membrane proteins that mediate calcium-dependent cell-cell adhesion. Mature cadherin proteins are composed of a large N-terminal extracellular domain, a single membrane-spanning domain, and a small, highly conserved C-terminal cytoplasmic domain. Type II (atypical) cadherins are defined based on their lack of a HAV cell adhesion recognition sequence specific to type I cadherins. Expression of this particular cadherin in osteoblastic cell lines, and its upregulation during differentiation, suggests a specific function in bone development and maintenance. [provided by RefSeq, Jul 2008]."
red,MSRB3,ENSG00000174099.12,0.9061,methionine sulfoxide reductase B3,DFNB74,253827,0.2,1.7,1.8,"The protein encoded by this gene catalyzes the reduction of methionine sulfoxide to methionine. This enzyme acts as a monomer and requires zinc as a cofactor. Several transcript variants encoding two different isoforms have been found for this gene. One of the isoforms localizes to mitochondria while the other localizes to endoplasmic reticula. [provided by RefSeq, Jul 2010]."
red,VCAN,ENSG00000038427.16,0.9009,versican,CSPG2; ERVR; GHAP; PG-M; WGN; WGN1,1462,1.9,0.5,2.3,"This gene is a member of the aggrecan/versican proteoglycan family. The protein encoded is a large chondroitin sulfate proteoglycan and is a major component of the extracellular matrix. This protein is involved in cell adhesion, proliferation, proliferation, migration and angiogenesis and plays a central role in tissue morphogenesis and maintenance. Mutations in this gene are the cause of Wagner syndrome type 1. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2009]."
red,OLFML1,ENSG00000183801.8,0.9006,olfactomedin like 1,MVAL564; ONT2; UNQ564,283298,0.2,0.7,0.9,"Predicted to be located in extracellular region. [provided by Alliance of Genome Resources, Apr 2022]"
red,FAP,ENSG00000078098.14,0.8992,fibroblast activation protein alpha,DPPIV; FAPA; FAPalpha; SIMP,2191,0.9,0.0,0.9,"The protein encoded by this gene is a homodimeric integral membrane gelatinase belonging to the serine protease family. It is selectively expressed in reactive stromal fibroblasts of epithelial cancers, granulation tissue of healing wounds, and malignant cells of bone and soft tissue sarcomas. This protein is thought to be involved in the control of fibroblast growth or epithelial-mesenchymal interactions during development, tissue repair, and epithelial carcinogenesis. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Apr 2014]."
red,DCN,ENSG00000011465.18,0.8977,decorin,CSCD; DSPG2; PG40; PGII; PGS2; SLRR1B,1634,0.4,1.1,1.5,"This gene encodes a member of the small leucine-rich proteoglycan family of proteins. Alternative splicing results in multiple transcript variants, at least one of which encodes a preproprotein that is proteolytically processed to generate the mature protein. This protein plays a role in collagen fibril assembly. Binding of this protein to multiple cell surface receptors mediates its role in tumor suppression, including a stimulatory effect on autophagy and inflammation and an inhibitory effect on angiogenesis and tumorigenesis. This gene and the related gene biglycan are thought to be the result of a gene duplication. Mutations in this gene are associated with congenital stromal corneal dystrophy in human patients. [provided by RefSeq, Nov 2015]."
red,COL1A2,ENSG00000164692.18,0.8967,collagen type I alpha 2 chain,EDSARTH2; EDSCV; OI4,1278,1.3,0.3,1.6,"This gene encodes the pro-alpha2 chain of type I collagen whose triple helix comprises two alpha1 chains and one alpha2 chain. Type I is a fibril-forming collagen found in most connective tissues and is abundant in bone, cornea, dermis and tendon. Mutations in this gene are associated with osteogenesis imperfecta types I-IV, Ehlers-Danlos syndrome type VIIB, recessive Ehlers-Danlos syndrome Classical type, idiopathic osteoporosis, and atypical Marfan syndrome. Symptoms associated with mutations in this gene, however, tend to be less severe than mutations in the gene for the alpha1 chain of type I collagen (COL1A1) reflecting the different role of alpha2 chains in matrix integrity. Three transcripts, resulting from the use of alternate polyadenylation signals, have been identified for this gene. [provided by R. Dalgleish, Feb 2008]."
red,ADAM12,ENSG00000148848.14,0.895,ADAM metallopeptidase domain 12,ADAM12-OT1; CAR10; MCMP; MCMPMltna; MLTN; MLTNA,8038,1.0,1.2,2.2,"This gene encodes a member of a family of proteins that are structurally related to snake venom disintegrins and have been implicated in a variety of biological processes involving cell-cell and cell-matrix interactions, including fertilization, muscle development, and neurogenesis. Expression of this gene has been used as a maternal serum marker for pre-natal development. Alternative splicing results in multiple transcript variants encoding different isoforms. Shorter isoforms are secreted, while longer isoforms are membrane-bound form. [provided by RefSeq, Jan 2014]."
red,RECK,ENSG00000122707.12,0.8943,reversion inducing cysteine rich protein with kazal motifs,ST15,8434,0.7,0.8,1.5,"The protein encoded by this gene is a cysteine-rich, extracellular protein with protease inhibitor-like domains whose expression is suppressed strongly in many tumors and cells transformed by various kinds of oncogenes. In normal cells, this membrane-anchored glycoprotein may serve as a negative regulator for matrix metalloproteinase-9, a key enzyme involved in tumor invasion and metastasis. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2015]."
red,ECM2,ENSG00000106823.12,0.8931,extracellular matrix protein 2,,1842,0.6,0.6,1.0,"ECM2 encodes extracellular matrix protein 2, so named because it shares extensive similarity with known extracelluar matrix proteins. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2010]."
red,BICC1,ENSG00000122870.12,0.8922,BicC family RNA binding protein 1,BICC,80114,0.7,1.2,1.8,"This gene encodes an RNA-binding protein that is active in regulating gene expression by modulating protein translation during embryonic development. Mouse studies identified the corresponding protein to be under strict control during cell differentiation and to be a maternally provided gene product. [provided by RefSeq, Apr 2009]."
red,ZFPM2,ENSG00000169946.14,0.8831,"zinc finger protein, FOG family member 2",DIH3; FOG2; PRDM19; SRXY9; ZC2HC11B; ZNF89B; hFOG-2,23414,1.5,11.3,12.4,"The zinc finger protein encoded by this gene is a widely expressed member of the FOG family of transcription factors. The family members modulate the activity of GATA family proteins, which are important regulators of hematopoiesis and cardiogenesis in mammals. It has been demonstrated that the protein can both activate and down-regulate expression of GATA-target genes, suggesting different modulation in different promoter contexts. A related mRNA suggests an alternatively spliced product but this information is not yet fully supported by the sequence. [provided by RefSeq, Jul 2008]."
red,SPARC,ENSG00000113140.11,0.8802,secreted protein acidic and cysteine rich,BM-40; OI17; ON; ONT,6678,0.1,0.7,0.8,"This gene encodes a cysteine-rich acidic matrix-associated protein. The encoded protein is required for the collagen in bone to become calcified but is also involved in extracellular matrix synthesis and promotion of changes to cell shape. The gene product has been associated with tumor suppression but has also been correlated with metastasis based on changes to cell shape which can promote tumor cell invasion. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2015]."
red,MXRA5,ENSG00000101825.8,0.8769,matrix remodeling associated 5,,25878,2.8,1.1,3.8,"This gene encodes one of the matrix-remodelling associated proteins. This protein contains 7 leucine-rich repeats and 12 immunoglobulin-like C2-type domains related to perlecan. This gene has a pseudogene on chromosome Y. [provided by RefSeq, Mar 2010]."
yellow,S1PR1,ENSG00000170989.10,0.8856,sphingosine-1-phosphate receptor 1,CD363; CHEDG1; D1S3362; ECGF1; EDG-1; EDG1; S1P1,1901,0.1,0.5,0.6,"The protein encoded by this gene is structurally similar to G protein-coupled receptors and is highly expressed in endothelial cells. It binds the ligand sphingosine-1-phosphate with high affinity and high specificity, and suggested to be involved in the processes that regulate the differentiation of endothelial cells. Activation of this receptor induces cell-cell adhesion. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2016]."
yellow,CAVIN2,ENSG00000168497.5,0.8829,caveolae associated protein 2,PS-p68; SDPR; SDR; cavin-2,8436,0.3,0.6,0.8,"This gene encodes a calcium-independent phospholipid-binding protein whose expression increases in serum-starved cells. This protein is a substrate for protein kinase C (PKC) phosphorylation and recruits polymerase I and transcript release factor (PTRF) to caveolae. Removal of this protein causes caveolae loss and its over-expression results in caveolae deformation and membrane tubulation.[provided by RefSeq, Sep 2009]."
yellow,DIPK2B,ENSG00000147113.17,0.8819,divergent protein kinase domain 2B,4930578C19Rik; CXorf36; DIA1R; EPQL1862; PRO3743; bA435K1.1,79742,0.4,0.9,1.3,"Predicted to be located in extracellular region. [provided by Alliance of Genome Resources, Apr 2022]"
yellow,PDE2A,ENSG00000186642.16,0.8758,phosphodiesterase 2A,CGS-PDE; IDDPADS; PDE2A1; PED2A4; cGSPDE,5138,0.4,4.4,4.7,"Enables several functions, including 3',5'-cyclic-nucleotide phosphodiesterase activity; anion binding activity; and metal ion binding activity. Involved in several processes, including cellular response to organic cyclic compound; cyclic-nucleotide-mediated signaling; and regulation of vascular permeability. Located in several cellular components, including cytosol; mitochondrial membrane; and perinuclear region of cytoplasm. Colocalizes with plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
yellow,AOC3,ENSG00000131471.7,0.8712,amine oxidase copper containing 3,HPAO; SSAO; VAP-1; VAP1,8639,0.4,0.9,1.2,"This gene encodes a member of the semicarbazide-sensitive amine oxidase family. Copper amine oxidases catalyze the oxidative conversion of amines to aldehydes in the presence of copper and quinone cofactor. The encoded protein is localized to the cell surface, has adhesive properties as well as monoamine oxidase activity, and may be involved in leukocyte trafficking. Alterations in levels of the encoded protein may be associated with many diseases, including diabetes mellitus. A pseudogene of this gene has been described and is located approximately 9-kb downstream on the same chromosome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2013]."
yellow,ABCA8,ENSG00000141338.14,0.8682,ATP binding cassette subfamily A member 8,,10351,2.0,5.0,6.7,"The membrane-associated protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intracellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the ABC1 subfamily. Members of the ABC1 subfamily comprise the only major ABC subfamily found exclusively in multicellular eukaryotes. The encoded protein may regulate lipid metabolism and be involved in the formation and maintenance of myelin. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2014]."
yellow,LHFPL6,ENSG00000183722.9,0.8651,LHFPL tetraspan subfamily member 6,LHFP,10186,0.0,1.7,1.7,"This gene is a member of the lipoma HMGIC fusion partner (LHFP) gene family, which is a subset of the superfamily of tetraspan transmembrane protein encoding genes. This gene is fused to a high-mobility group gene in a translocation-associated lipoma. Mutations in another LHFP-like gene result in deafness in humans and mice. Alternatively spliced transcript variants have been found; however, their full-length nature is not known. [provided by RefSeq, Jul 2008]."
yellow,EMCN,ENSG00000164035.10,0.8641,endomucin,EMCN2; MUC14,51705,0.1,0.5,0.6,"EMCN is a mucin-like sialoglycoprotein that interferes with the assembly of focal adhesion complexes and inhibits interaction between cells and the extracellular matrix (Kinoshita et al., 2001 [PubMed 11418125]).[supplied by OMIM, Mar 2008]."
yellow,MMRN2,ENSG00000173269.14,0.8639,multimerin 2,EMILIN-3; EMILIN3; ENDOGLYX-1,79812,0.4,1.1,1.5,"This gene encodes a protein belonging to the member of elastin microfibril interface-located (EMILIN) protein family. This family member is an extracellular matrix glycoprotein that can interfere with tumor angiogenesis and growth. It serves as a transforming growth factor beta antagonist and can interfere with the VEGF-A/VEGFR2 pathway. A related pseudogene has been identified on chromosome 6. [provided by RefSeq, Aug 2012]."
yellow,ARHGEF15,ENSG00000198844.12,0.8639,Rho guanine nucleotide exchange factor 15,ARGEF15; BSVD5; E5; Ephexin5; Vsm-RhoGEF,22899,0.7,0.4,1.0,"Rho GTPases play a fundamental role in numerous cellular processes that are initiated by extracellular stimuli that work through G protein-coupled receptors. This gene encodes a protein that functions as a specific guanine nucleotide exchange factor for RhoA. It also interacts with ephrin A4 in vascular smooth muscle cells. Two alternatively spliced transcripts variants that encode the same protein have been found for this gene. [provided by RefSeq, Aug 2010]."
yellow,ERG,ENSG00000157554.19,0.8613,ETS transcription factor ERG,LMPHM14; erg-3; p55,2078,0.7,1.1,1.8,"This gene encodes a member of the erythroblast transformation-specific (ETS) family of transcriptions factors. All members of this family are key regulators of embryonic development, cell proliferation, differentiation, angiogenesis, inflammation, and apoptosis. The protein encoded by this gene is mainly expressed in the nucleus. It contains an ETS DNA-binding domain and a PNT (pointed) domain which is implicated in the self-association of chimeric oncoproteins. This protein is required for platelet adhesion to the subendothelium, inducing vascular cell remodeling. It also regulates hematopoesis, and the differentiation and maturation of megakaryocytic cells. This gene is involved in chromosomal translocations, resulting in different fusion gene products, such as TMPSSR2-ERG and NDRG1-ERG in prostate cancer, EWS-ERG in Ewing's sarcoma and FUS-ERG in acute myeloid leukemia. More than two dozens of transcript variants generated from combinatorial usage of three alternative promoters and multiple alternative splicing events have been reported, but the full-length nature of many of these variants has not been determined. [provided by RefSeq, Apr 2014]."
yellow,JAM2,ENSG00000154721.15,0.8578,junctional adhesion molecule 2,C21orf43; CD322; IBGC8; JAM-B; JAMB; PRO245; VE-JAM; VEJAM,58494,0.2,1.5,1.7,"This gene belongs to the immunoglobulin superfamily, and the junctional adhesion molecule (JAM) family. The protein encoded by this gene is a type I membrane protein that is localized at the tight junctions of both epithelial and endothelial cells. It acts as an adhesive ligand for interacting with a variety of immune cell types, and may play a role in lymphocyte homing to secondary lymphoid organs. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Jul 2012]."
yellow,EBF1,ENSG00000164330.17,0.8513,EBF transcription factor 1,COE1; EBF; O/E-1; OLF1,1879,0.7,0.9,1.6,"Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in positive regulation of transcription by RNA polymerase II. Predicted to act upstream of or within positive regulation of transcription, DNA-templated. Predicted to be located in nucleus. Predicted to be part of chromatin. [provided by Alliance of Genome Resources, Apr 2022]"
yellow,LDB2,ENSG00000169744.13,0.8462,LIM domain binding 2,CLIM1; LDB-2; LDB1,9079,0.8,0.6,1.4,"The protein encoded by this gene belongs to the LIM-domain binding family. Members of this family are characterized by a conserved nuclear localization sequence, an amino-terminal homodimerization domain and a carboxy-terminal LIM interaction domain. These proteins function as adapter molecules to allow assembly of transcriptional regulatory complexes. Genetic association studies suggest functions for this gene in rhegmatogenous retinal detachment and coronary artery disease. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2015]."
yellow,BMX,ENSG00000102010.15,0.8444,BMX non-receptor tyrosine kinase,ETK; PSCTK2; PSCTK3,660,0.8,1.0,1.8,"This gene encodes a non-receptor tyrosine kinase belonging to the Tec kinase family. The protein contains a PH-like domain, which mediates membrane targeting by binding to phosphatidylinositol 3,4,5-triphosphate (PIP3), and a SH2 domain that binds to tyrosine-phosphorylated proteins and functions in signal transduction. The protein is implicated in several signal transduction pathways including the Stat pathway, and regulates differentiation and tumorigenicity of several types of cancer cells. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Mar 2016]."
yellow,IGF1,ENSG00000017427.17,0.8428,insulin like growth factor 1,IGF; IGF-I; IGFI; MGF,3479,0.2,0.3,0.5,"The protein encoded by this gene is similar to insulin in function and structure and is a member of a family of proteins involved in mediating growth and development. The encoded protein is processed from a precursor, bound by a specific receptor, and secreted. Defects in this gene are a cause of insulin-like growth factor I deficiency. Alternative splicing results in multiple transcript variants encoding different isoforms that may undergo similar processing to generate mature protein. [provided by RefSeq, Sep 2015]."
yellow,TNXB,ENSG00000168477.19,0.8426,tenascin XB,EDS3; EDSCLL; EDSCLL1; HXBL; TENX; TN-X; TNX; TNXB1; TNXB2; TNXBS; VUR8; XB; XBS,7148,1.3,1.2,2.5,"This gene encodes a member of the tenascin family of extracellular matrix glycoproteins. The tenascins have anti-adhesive effects, as opposed to fibronectin which is adhesive. This protein is thought to function in matrix maturation during wound healing, and its deficiency has been associated with the connective tissue disorder Ehlers-Danlos syndrome. This gene localizes to the major histocompatibility complex (MHC) class III region on chromosome 6. It is one of four genes in this cluster which have been duplicated. The duplicated copy of this gene is incomplete and is a pseudogene which is transcribed but does not encode a protein. The structure of this gene is unusual in that it overlaps the CREBL1 and CYP21A2 genes at its 5' and 3' ends, respectively. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]."
yellow,MYCT1,ENSG00000120279.6,0.8299,MYC target 1,MTLC,80177,0.5,1.2,1.7,"Predicted to act upstream of or within hematopoietic stem cell homeostasis. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
yellow,EBF3,ENSG00000108001.15,0.8269,EBF transcription factor 3,COE3; EBF-3; HADDS; O/E-2; OE-2,253738,0.5,1.2,1.7,"This gene encodes a member of the early B-cell factor (EBF) family of DNA binding transcription factors. EBF proteins are involved in B-cell differentiation, bone development and neurogenesis, and may also function as tumor suppressors. The encoded protein inhibits cell survival through the regulation of genes involved in cell cycle arrest and apoptosis, and aberrant methylation or deletion of this gene may play a role in multiple malignancies including glioblastoma multiforme and gastric carcinoma. [provided by RefSeq, Sep 2011]."
yellow,PEAR1,ENSG00000187800.13,0.8262,platelet endothelial aggregation receptor 1,JEDI; MEGF12,375033,0.8,7.9,8.5,"PEAR1 is a platelet receptor that signals upon the formation of platelet-platelet contacts independent of platelet activation and secondary to platelet aggregation (Nanda et al., 2005 [PubMed 15851471]).[supplied by OMIM, Mar 2008]."
