GeneID	ModuleColor	GeneSymbol
ENSG00000142945.13	green	KIF2C
ENSG00000143028.9	turquoise	SYPL2
ENSG00000143032.8	grey	BARHL2
ENSG00000143125.6	turquoise	PROK1
ENSG00000143171.13	turquoise	RXRG
ENSG00000143194.13	grey	MAEL
ENSG00000143195.13	grey	ILDR2
ENSG00000143196.5	turquoise	DPT
ENSG00000143217.9	blue	NECTIN4
ENSG00000143228.13	green	NUF2
ENSG00000143256.5	brown	PFDN2
ENSG00000143278.5	grey	F13B
ENSG00000143314.12	brown	MRPL24
ENSG00000143320.9	blue	CRABP2
ENSG00000143321.19	brown	HDGF
ENSG00000143340.6	turquoise	FAM163A
ENSG00000143344.16	turquoise	RGL1
ENSG00000143355.16	turquoise	LHX9
ENSG00000143367.16	turquoise	TUFT1
ENSG00000143369.15	turquoise	ECM1
ENSG00000143374.17	brown	TARS2
ENSG00000143375.15	blue	CGN
ENSG00000143382.15	blue	ADAMTSL4
ENSG00000143412.10	blue	ANXA9
ENSG00000143418.20	grey	CERS2
ENSG00000143452.16	grey	HORMAD1
ENSG00000143469.20	blue	SYT14
ENSG00000143473.13	grey	KCNH1
ENSG00000143476.18	green	DTL
ENSG00000143493.13	turquoise	INTS7
ENSG00000143502.15	blue	SUSD4
ENSG00000143512.13	grey	HHIPL2
ENSG00000143543.15	grey	JTB
ENSG00000143546.10	grey	S100A8
ENSG00000143549.21	red	TPM3
ENSG00000143556.9	turquoise	S100A7
ENSG00000143570.19	turquoise	SLC39A1
ENSG00000143578.16	blue	CREB3L4
ENSG00000143590.14	turquoise	EFNA3
ENSG00000143632.14	red	ACTA1
ENSG00000143653.10	grey	SCCPDH
ENSG00000143748.18	turquoise	NVL
ENSG00000143761.16	grey	ARF1
ENSG00000143793.13	brown	C1orf35
ENSG00000143797.12	turquoise	MBOAT2
ENSG00000143799.14	grey	PARP1
ENSG00000143845.15	blue	ETNK2
ENSG00000143847.15	turquoise	PPFIA4
ENSG00000143851.15	turquoise	PTPN7
ENSG00000143867.7	turquoise	OSR1
ENSG00000143921.9	turquoise	ABCG8
ENSG00000144015.5	turquoise	TRIM43
ENSG00000144031.12	turquoise	ANKRD53
ENSG00000144040.13	yellow	SFXN5
ENSG00000144045.14	blue	DQX1
ENSG00000144057.15	blue	ST6GAL2
ENSG00000144130.11	grey	NT5DC4
ENSG00000144136.11	turquoise	SLC20A1
ENSG00000144191.12	grey	CNGA3
ENSG00000144229.12	turquoise	THSD7B
ENSG00000144230.16	turquoise	GPR17
ENSG00000144285.22	turquoise	SCN1A
ENSG00000144290.17	turquoise	SLC4A10
ENSG00000144339.12	grey	TMEFF2
ENSG00000144354.14	turquoise	CDCA7
ENSG00000144355.15	turquoise	DLX1
ENSG00000144366.16	brown	GULP1
ENSG00000144395.18	green	CCDC150
ENSG00000144406.19	turquoise	UNC80
ENSG00000144452.15	blue	ABCA12
ENSG00000144476.6	turquoise	ACKR3
ENSG00000144481.17	turquoise	TRPM8
ENSG00000144485.11	brown	HES6
ENSG00000144550.13	grey	CPNE9
ENSG00000144554.12	turquoise	FANCD2
ENSG00000144583.5	turquoise	MARCHF4
ENSG00000144596.13	red	GRIP2
ENSG00000144642.22	yellow	RBMS3
ENSG00000144655.15	grey	CSRNP1
ENSG00000144668.12	yellow	ITGA9
ENSG00000144730.19	turquoise	IL17RD
ENSG00000144771.8	grey	LRTM1
ENSG00000144810.16	turquoise	COL8A1
ENSG00000144820.8	turquoise	ADGRG7
ENSG00000144824.21	turquoise	PHLDB2
ENSG00000144834.14	grey	TAGLN3
ENSG00000144857.14	grey	BOC
ENSG00000144893.12	blue	MED12L
ENSG00000144908.14	turquoise	ALDH1L1
ENSG00000144935.15	brown	TRPC1
ENSG00000144962.7	grey	SPATA16
ENSG00000145050.19	yellow	MANF
ENSG00000145087.13	turquoise	STXBP5L
ENSG00000145103.15	blue	ILDR1
ENSG00000145147.20	turquoise	SLIT2
ENSG00000145192.13	grey	AHSG
ENSG00000145198.14	grey	VWA5B2
ENSG00000145242.13	turquoise	EPHA5
ENSG00000145244.12	turquoise	CORIN
ENSG00000145247.12	turquoise	OCIAD2
ENSG00000145248.7	grey	SLC10A4
ENSG00000145283.8	turquoise	SLC10A6
ENSG00000145335.17	blue	SNCA
ENSG00000145362.20	turquoise	ANK2
ENSG00000145386.11	green	CCNA2
ENSG00000145390.11	brown	USP53
ENSG00000145451.13	blue	GLRA3
ENSG00000145491.12	grey	ROPN1L
ENSG00000145506.14	turquoise	NKD2
ENSG00000145526.12	grey	CDH18
ENSG00000145675.15	turquoise	PIK3R1
ENSG00000145681.11	grey	HAPLN1
ENSG00000145708.11	turquoise	CRHBP
ENSG00000145721.12	turquoise	LIX1
ENSG00000145757.16	turquoise	SPATA9
ENSG00000145777.15	grey	TSLP
ENSG00000145808.10	grey	ADAMTS19
ENSG00000145819.18	turquoise	ARHGAP26
ENSG00000145832.14	grey	SLC25A48
ENSG00000145839.2	grey	IL9
ENSG00000145888.11	grey	GLRA1
ENSG00000145911.6	turquoise	N4BP3
ENSG00000145920.15	grey	CPLX2
ENSG00000145934.16	blue	TENM2
ENSG00000145936.9	blue	KCNMB1
ENSG00000145979.18	grey	TBC1D7
ENSG00000145990.11	turquoise	GFOD1
ENSG00000146005.4	blue	PSD2
ENSG00000146006.8	brown	LRRTM2
ENSG00000146021.15	yellow	KLHL3
ENSG00000146038.12	blue	DCDC2
ENSG00000146039.11	grey	SLC17A4
ENSG00000146122.17	turquoise	DAAM2
ENSG00000146147.15	blue	MLIP
ENSG00000146166.17	grey	LGSN
ENSG00000146197.9	grey	SCUBE3
ENSG00000146205.14	turquoise	ANO7
ENSG00000146216.13	turquoise	TTBK1
ENSG00000146232.17	yellow	NFKBIE
ENSG00000146233.8	turquoise	CYP39A1
ENSG00000146360.8	grey	GPR6
ENSG00000146374.14	turquoise	RSPO3
ENSG00000146386.8	turquoise	ABRACL
ENSG00000146410.12	green	MTFR2
ENSG00000146411.6	turquoise	SLC2A12
ENSG00000146469.13	turquoise	VIP
ENSG00000146476.11	turquoise	ARMT1
ENSG00000146477.6	turquoise	SLC22A3
ENSG00000146592.17	turquoise	CREB5
ENSG00000146648.19	yellow	EGFR
ENSG00000146670.10	green	CDCA5
ENSG00000146678.10	turquoise	IGFBP1
ENSG00000146733.14	grey	PSPH
ENSG00000146755.11	turquoise	TRIM50
ENSG00000146809.13	red	ASB15
ENSG00000146839.19	turquoise	ZAN
ENSG00000146857.4	turquoise	STRA8
ENSG00000146859.6	turquoise	TMEM140
ENSG00000146918.20	green	NCAPG2
ENSG00000146938.16	turquoise	NLGN4X
ENSG00000146950.13	blue	SHROOM2
ENSG00000146955.11	blue	RAB19
ENSG00000146966.13	turquoise	DENND2A
ENSG00000147027.4	yellow	TMEM47
ENSG00000147041.12	blue	SYTL5
ENSG00000147113.17	turquoise	DIPK2B
ENSG00000147119.4	blue	CHST7
ENSG00000147155.11	brown	EBP
ENSG00000147168.13	grey	IL2RG
ENSG00000147202.18	turquoise	DIAPH2
ENSG00000147234.10	blue	FRMPD3
ENSG00000147246.10	grey	HTR2C
ENSG00000147251.15	turquoise	DOCK11
ENSG00000147256.12	turquoise	ARHGAP36
ENSG00000147257.15	turquoise	GPC3
ENSG00000147381.11	grey	MAGEA4
ENSG00000147432.7	grey	CHRNB3
ENSG00000147434.9	turquoise	CHRNA6
ENSG00000147485.13	turquoise	PXDNL
ENSG00000147488.11	green	ST18
ENSG00000147526.20	turquoise	TACC1
ENSG00000147535.17	blue	PLPP5
ENSG00000147536.12	green	GINS4
ENSG00000147570.10	grey	DNAJC5B
ENSG00000147576.17	turquoise	ADHFE1
ENSG00000147588.7	turquoise	PMP2
ENSG00000147613.8	grey	PSKH2
ENSG00000147647.13	blue	DPYS
ENSG00000147655.12	grey	RSPO2
ENSG00000147676.14	red	MAL2
ENSG00000147689.16	turquoise	FAM83A
ENSG00000147697.9	turquoise	GSDMC
ENSG00000147724.12	grey	FAM135B
ENSG00000147799.11	turquoise	ARHGAP39
ENSG00000147804.10	yellow	SLC39A4
ENSG00000147852.16	turquoise	VLDLR
ENSG00000147853.17	turquoise	AK3
ENSG00000147862.17	turquoise	NFIB
ENSG00000147869.5	grey	CER1
ENSG00000147872.10	turquoise	PLIN2
ENSG00000147889.18	grey	CDKN2A
ENSG00000148053.17	yellow	NTRK2
ENSG00000148082.10	turquoise	SHC3
ENSG00000148123.15	blue	PLPPR1
ENSG00000148143.13	turquoise	ZNF462
ENSG00000148154.10	brown	UGCG
ENSG00000148180.21	turquoise	GSN
ENSG00000148204.12	blue	CRB2
ENSG00000148339.12	grey	SLC25A25
ENSG00000148346.12	blue	LCN2
ENSG00000148357.16	turquoise	HMCN2
ENSG00000148362.11	brown	PAXX
ENSG00000148408.13	turquoise	CACNA1B
ENSG00000148483.9	turquoise	TMEM236
ENSG00000148516.22	turquoise	ZEB1
ENSG00000148541.13	yellow	FAM13C
ENSG00000148677.7	red	ANKRD1
ENSG00000148700.15	brown	ADD3
ENSG00000148704.13	turquoise	VAX1
ENSG00000148730.7	turquoise	EIF4EBP2
ENSG00000148737.17	brown	TCF7L2
ENSG00000148773.14	green	MKI67
ENSG00000148798.11	grey	INA
ENSG00000148848.14	grey	ADAM12
ENSG00000148926.10	turquoise	ADM
ENSG00000148935.11	turquoise	GAS2
ENSG00000148942.15	turquoise	SLC5A12
ENSG00000148965.10	blue	SAA4
ENSG00000149090.12	grey	PAMR1
ENSG00000149124.11	turquoise	GLYAT
ENSG00000149131.17	turquoise	SERPING1
ENSG00000149231.15	yellow	CCDC82
ENSG00000149243.16	turquoise	KLHL35
ENSG00000149289.11	yellow	ZC3H12C
ENSG00000149294.17	grey	NCAM1
ENSG00000149295.14	blue	DRD2
ENSG00000149380.12	turquoise	P4HA3
ENSG00000149403.13	turquoise	GRIK4
ENSG00000149418.11	blue	ST14
ENSG00000149451.18	turquoise	ADAM33
ENSG00000149488.13	turquoise	TMC2
ENSG00000149527.18	blue	PLCH2
ENSG00000149554.13	green	CHEK1
ENSG00000149557.14	turquoise	FEZ1
ENSG00000149564.12	turquoise	ESAM
ENSG00000149575.9	turquoise	SCN2B
ENSG00000149591.17	turquoise	TAGLN
ENSG00000149596.7	red	JPH2
ENSG00000149599.15	blue	DUSP15
ENSG00000149609.6	turquoise	C20orf144
ENSG00000149635.3	grey	OCSTAMP
ENSG00000149636.16	grey	DSN1
ENSG00000149654.11	turquoise	CDH22
ENSG00000149679.11	turquoise	CABLES2
ENSG00000149735.7	grey	GPHA2
ENSG00000149923.14	brown	PPP4C
ENSG00000149925.22	grey	ALDOA
ENSG00000149926.13	turquoise	TLCD3B
ENSG00000149927.18	blue	DOC2A
ENSG00000149948.14	grey	HMGA2
ENSG00000149968.12	turquoise	MMP3
ENSG00000149970.16	turquoise	CNKSR2
ENSG00000149972.11	grey	CNTN5
ENSG00000150045.12	turquoise	KLRF1
ENSG00000150048.10	turquoise	CLEC1A
ENSG00000150051.14	turquoise	MKX
ENSG00000150201.15	red	FXYD4
ENSG00000150337.13	turquoise	FCGR1A
ENSG00000150347.16	brown	ARID5B
ENSG00000150361.12	grey	KLHL1
ENSG00000150394.14	turquoise	CDH8
ENSG00000150471.16	grey	ADGRL3
ENSG00000150510.17	turquoise	FAM124A
ENSG00000150551.11	turquoise	LYPD1
ENSG00000150594.7	turquoise	ADRA2A
ENSG00000150667.8	turquoise	FSIP1
ENSG00000150672.17	turquoise	DLG2
ENSG00000150676.13	blue	CCDC83
ENSG00000150687.12	grey	PRSS23
ENSG00000150722.10	grey	PPP1R1C
ENSG00000150750.8	turquoise	POU2AF2
ENSG00000150764.14	yellow	DIXDC1
ENSG00000150782.12	grey	IL18
ENSG00000150873.12	blue	CIMIP5
ENSG00000150893.11	red	FREM2
ENSG00000150907.10	turquoise	FOXO1
ENSG00000150938.10	yellow	CRIM1
ENSG00000151012.13	blue	SLC7A11
ENSG00000151023.17	turquoise	ENKUR
ENSG00000151025.11	turquoise	GPR158
ENSG00000151033.10	turquoise	LYZL2
ENSG00000151079.7	turquoise	KCNA6
ENSG00000151090.20	yellow	THRB
ENSG00000151136.15	blue	ABTB3
ENSG00000151224.13	blue	MAT1A
ENSG00000151320.11	red	AKAP6
ENSG00000151322.19	turquoise	NPAS3
ENSG00000151364.17	blue	KCTD14
ENSG00000151365.2	turquoise	THRSP
ENSG00000151422.13	yellow	FER
ENSG00000151468.11	turquoise	CCDC3
ENSG00000151491.14	turquoise	EPS8
ENSG00000151623.15	yellow	NR3C2
ENSG00000151632.17	turquoise	AKR1C2
ENSG00000151651.16	turquoise	ADAM8
ENSG00000151655.19	blue	ITIH2
ENSG00000151689.13	grey	INPP1
ENSG00000151702.17	turquoise	FLI1
ENSG00000151725.12	green	CENPU
ENSG00000151726.15	turquoise	ACSL1
ENSG00000151748.15	turquoise	SAV1
ENSG00000151790.9	green	TDO2
ENSG00000151834.16	turquoise	GABRA2
ENSG00000151835.16	turquoise	SACS
ENSG00000151838.12	grey	CCDC175
ENSG00000151882.11	blue	CCL28
ENSG00000151892.15	grey	GFRA1
ENSG00000151914.20	blue	DST
ENSG00000151948.12	red	GLT1D1
ENSG00000151952.16	grey	TMEM132D
ENSG00000151967.18	turquoise	SCHIP1
ENSG00000152034.11	grey	MCHR2
ENSG00000152049.6	grey	KCNE4
ENSG00000152056.17	blue	AP1S3
ENSG00000152076.19	blue	CCDC74B
ENSG00000152082.15	brown	MZT2B
ENSG00000152086.9	turquoise	TUBA3E
ENSG00000152092.16	blue	ASTN1
ENSG00000152104.12	brown	PTPN14
ENSG00000152133.16	turquoise	GPATCH11
ENSG00000152154.11	turquoise	TMEM178A
ENSG00000152192.8	grey	POU4F1
ENSG00000152213.4	grey	ARL11
ENSG00000152253.9	green	SPC25
ENSG00000152270.9	turquoise	PDE3B
ENSG00000152292.17	grey	SH2D6
ENSG00000152430.18	red	BOLL
ENSG00000152465.18	turquoise	NMT2
ENSG00000152467.10	blue	ZSCAN1
ENSG00000152492.15	yellow	CCDC50
ENSG00000152518.8	grey	ZFP36L2
ENSG00000152527.14	brown	PLEKHH2
ENSG00000152578.13	blue	GRIA4
ENSG00000152580.8	brown	IGSF10
ENSG00000152583.12	turquoise	SPARCL1
ENSG00000152591.15	grey	DSPP
ENSG00000152592.14	grey	DMP1
ENSG00000152595.16	turquoise	MEPE
ENSG00000152611.12	turquoise	CAPSL
ENSG00000152669.9	blue	CCNO
ENSG00000152672.8	blue	CLEC4F
ENSG00000152766.6	blue	ANKRD22
ENSG00000152779.14	blue	SLC16A12
ENSG00000152784.16	turquoise	PRDM8
ENSG00000152785.8	turquoise	BMP3
ENSG00000152818.18	yellow	UTRN
ENSG00000152932.8	turquoise	RAB3C
ENSG00000152936.10	grey	LMNTD1
ENSG00000152969.20	grey	JAKMIP1
ENSG00000152977.10	turquoise	ZIC1
ENSG00000153002.12	grey	CPB1
ENSG00000153044.10	turquoise	CENPH
ENSG00000153060.8	blue	TEKT5
ENSG00000153064.12	turquoise	BANK1
ENSG00000153071.15	turquoise	DAB2
ENSG00000153086.14	blue	ACMSD
ENSG00000153132.13	turquoise	CLGN
ENSG00000153162.9	turquoise	BMP6
ENSG00000153246.13	blue	PLA2R1
ENSG00000153253.19	brown	SCN3A
ENSG00000153266.13	turquoise	FEZF2
ENSG00000153291.16	turquoise	SLC25A27
ENSG00000153294.12	grey	ADGRF4
ENSG00000153303.17	turquoise	FRMD1
ENSG00000153347.10	turquoise	FAM81B
ENSG00000153395.10	turquoise	LPCAT1
ENSG00000153406.14	yellow	NMRAL1
ENSG00000153498.12	grey	SPACA7
ENSG00000153684.15	grey	GOLGA8F
ENSG00000153779.11	grey	TGIF2LX
ENSG00000153789.13	blue	CIBAR2
ENSG00000153820.13	blue	SPHKAP
ENSG00000153822.14	blue	KCNJ16
ENSG00000153823.19	turquoise	PID1
ENSG00000153898.13	turquoise	MCOLN2
ENSG00000153902.14	turquoise	LGI4
ENSG00000153956.16	turquoise	CACNA2D1
ENSG00000153976.3	grey	HS3ST3A1
ENSG00000153982.11	turquoise	GDPD1
ENSG00000153993.13	brown	SEMA3D
ENSG00000154027.19	blue	AK5
ENSG00000154040.21	blue	CABYR
ENSG00000154065.17	yellow	ANKRD29
ENSG00000154080.14	blue	CHST9
ENSG00000154118.13	grey	JPH3
ENSG00000154133.15	turquoise	ROBO4
ENSG00000154134.15	grey	ROBO3
ENSG00000154143.3	grey	PANX3
ENSG00000154162.15	blue	CDH12
ENSG00000154165.5	blue	GPR15
ENSG00000154175.18	turquoise	ABI3BP
ENSG00000154188.10	turquoise	ANGPT1
ENSG00000154229.12	grey	PRKCA
ENSG00000154240.17	turquoise	CEP112
ENSG00000154252.12	grey	GAL3ST2
ENSG00000154258.17	turquoise	ABCA9
ENSG00000154262.13	turquoise	ABCA6
ENSG00000154263.17	brown	ABCA10
ENSG00000154265.16	yellow	ABCA5
ENSG00000154330.13	turquoise	PGM5
ENSG00000154342.6	blue	WNT3A
ENSG00000154370.16	yellow	TRIM11
ENSG00000154438.8	grey	ASZ1
ENSG00000154451.14	grey	GBP5
ENSG00000154473.18	turquoise	BUB3
ENSG00000154478.4	grey	GPR26
ENSG00000154493.19	blue	C10orf90
ENSG00000154511.12	turquoise	DIPK1A
ENSG00000154529.15	grey	CNTNAP3B
ENSG00000154553.16	red	PDLIM3
ENSG00000154556.18	turquoise	SORBS2
ENSG00000154654.15	blue	NCAM2
ENSG00000154678.18	blue	PDE1C
ENSG00000154721.15	turquoise	JAM2
ENSG00000154734.16	turquoise	ADAMTS1
ENSG00000154736.6	yellow	ADAMTS5
ENSG00000154783.12	turquoise	FGD5
ENSG00000154822.18	turquoise	PLCL2
ENSG00000154839.10	green	SKA1
ENSG00000154856.13	turquoise	APCDD1
ENSG00000154920.15	green	EME1
ENSG00000154928.18	blue	EPHB1
ENSG00000154997.9	grey	SEPTIN14
ENSG00000155016.18	yellow	CYP2U1
ENSG00000155090.15	grey	KLF10
ENSG00000155093.19	turquoise	PTPRN2
ENSG00000155324.10	blue	GRAMD2B
ENSG00000155367.15	turquoise	PPM1J
ENSG00000155495.9	grey	MAGEC1
ENSG00000155622.7	grey	XAGE2
ENSG00000155659.15	turquoise	VSIG4
ENSG00000155660.11	turquoise	PDIA4
ENSG00000155760.2	turquoise	FZD7
ENSG00000155886.11	grey	SLC24A2
ENSG00000155918.8	blue	RAET1L
ENSG00000155961.5	blue	RAB39B
ENSG00000155962.13	turquoise	CLIC2
ENSG00000155966.14	turquoise	AFF2
ENSG00000155970.12	yellow	MICU3
ENSG00000156006.5	blue	NAT2
ENSG00000156011.17	turquoise	PSD3
ENSG00000156076.10	blue	WIF1
ENSG00000156096.14	turquoise	UGT2B4
ENSG00000156127.8	turquoise	BATF
ENSG00000156140.10	brown	ADAMTS3
ENSG00000156150.9	grey	ALX3
ENSG00000156170.13	turquoise	NDUFAF6
ENSG00000156219.17	red	ART3
ENSG00000156234.7	turquoise	CXCL13
ENSG00000156284.6	blue	CLDN8
ENSG00000156298.13	turquoise	TSPAN7
ENSG00000156395.13	grey	SORCS3
ENSG00000156398.13	turquoise	SFXN2
ENSG00000156463.18	turquoise	SH3RF2
ENSG00000156475.18	blue	PPP2R2B
ENSG00000156509.14	green	FBXO43
ENSG00000156564.9	turquoise	LRFN2
ENSG00000156574.10	grey	NODAL
ENSG00000156587.16	grey	UBE2L6
ENSG00000156675.16	turquoise	RAB11FIP1
ENSG00000156738.18	turquoise	MS4A1
ENSG00000156787.17	grey	TBC1D31
ENSG00000156802.13	turquoise	ATAD2
ENSG00000156804.7	turquoise	FBXO32
ENSG00000156873.16	yellow	PHKG2
ENSG00000156885.6	red	COX6A2
ENSG00000156920.11	turquoise	ADGRG4
ENSG00000156925.12	grey	ZIC3
ENSG00000156959.9	turquoise	LHFPL4
ENSG00000156970.13	green	BUB1B
ENSG00000157064.11	turquoise	NMNAT2
ENSG00000157111.13	turquoise	TMEM171
ENSG00000157119.12	red	KLHL40
ENSG00000157150.5	turquoise	TIMP4
ENSG00000157152.17	turquoise	SYN2
ENSG00000157168.20	blue	NRG1
ENSG00000157193.18	green	LRP8
ENSG00000157227.13	brown	MMP14
ENSG00000157303.11	blue	SUSD3
ENSG00000157330.10	grey	CFAP107
ENSG00000157368.11	blue	IL34
ENSG00000157388.19	blue	CACNA1D
ENSG00000157404.16	blue	KIT
ENSG00000157456.8	green	CCNB2
ENSG00000157510.14	turquoise	AFAP1L1
ENSG00000157542.11	grey	KCNJ6
ENSG00000157554.19	turquoise	ERG
ENSG00000157557.13	turquoise	ETS2
ENSG00000157601.14	grey	MX1
ENSG00000157613.11	grey	CREB3L1
ENSG00000157617.17	turquoise	C2CD2
ENSG00000157654.19	turquoise	PALM2AKAP2
ENSG00000157680.15	turquoise	DGKI
ENSG00000157734.14	turquoise	SNX22
ENSG00000157766.19	turquoise	ACAN
ENSG00000157778.9	brown	PSMG3
ENSG00000157782.9	turquoise	CABP1
ENSG00000157827.20	yellow	FMNL2
ENSG00000157851.17	grey	DPYSL5
ENSG00000157884.11	grey	CIB4
ENSG00000157992.12	blue	KRTCAP3
ENSG00000158014.15	turquoise	SLC30A2
ENSG00000158055.16	blue	GRHL3
ENSG00000158089.15	blue	GALNT14
ENSG00000158104.11	grey	HPD
ENSG00000158106.14	turquoise	RHPN1
ENSG00000158125.10	blue	XDH
ENSG00000158164.7	turquoise	TMSB15A
ENSG00000158186.13	turquoise	MRAS
ENSG00000158301.18	turquoise	GPRASP2
ENSG00000158315.11	grey	RHBDL2
ENSG00000158352.16	turquoise	SHROOM4
ENSG00000158373.8	turquoise	H2BC5
ENSG00000158402.20	green	CDC25C
ENSG00000158406.5	grey	H4C8
ENSG00000158423.17	turquoise	RIBC1
ENSG00000158428.4	turquoise	CATIP
ENSG00000158445.10	turquoise	KCNB1
ENSG00000158458.21	brown	NRG2
ENSG00000158477.7	grey	CD1A
ENSG00000158485.11	grey	CD1B
ENSG00000158486.13	grey	DNAH3
ENSG00000158516.12	turquoise	CPA2
ENSG00000158555.15	turquoise	GDPD5
ENSG00000158571.11	turquoise	PFKFB1
ENSG00000158578.21	turquoise	ALAS2
ENSG00000158639.13	grey	PAGE5
ENSG00000158714.11	grey	SLAMF8
ENSG00000158748.4	turquoise	HTR6
ENSG00000158764.7	grey	ITLN2
ENSG00000158786.5	grey	PLA2G2F
ENSG00000158806.14	turquoise	NPM2
ENSG00000158813.18	yellow	EDA
ENSG00000158815.11	turquoise	FGF17
ENSG00000158850.15	turquoise	B4GALT3
ENSG00000158856.18	turquoise	DMTN
ENSG00000158874.11	turquoise	APOA2
ENSG00000158887.19	turquoise	MPZ
ENSG00000158901.12	blue	WFDC8
ENSG00000158966.16	brown	CACHD1
ENSG00000159055.4	turquoise	MIS18A
ENSG00000159147.18	grey	DONSON
ENSG00000159166.15	blue	LAD1
ENSG00000159176.14	blue	CSRP1
ENSG00000159184.8	grey	HOXB13
ENSG00000159200.18	turquoise	RCAN1
ENSG00000159212.13	grey	CLIC6
ENSG00000159214.13	blue	CCDC24
ENSG00000159217.10	grey	IGF2BP1
ENSG00000159224.4	grey	GIP
ENSG00000159251.8	turquoise	ACTC1
ENSG00000159259.8	turquoise	CHAF1B
ENSG00000159261.12	grey	CLDN14
ENSG00000159263.16	grey	SIM2
ENSG00000159335.18	brown	PTMS
ENSG00000159337.7	turquoise	PLA2G4D
ENSG00000159387.8	turquoise	IRX6
ENSG00000159409.15	grey	CELF3
ENSG00000159433.12	yellow	STARD9
ENSG00000159527.3	grey	PGLYRP3
ENSG00000159556.10	grey	ISL2
ENSG00000159625.15	turquoise	DRC7
ENSG00000159648.11	blue	SPMIP8
ENSG00000159713.11	turquoise	TPPP3
ENSG00000159723.5	turquoise	AGRP
ENSG00000159753.14	turquoise	CARMIL2
ENSG00000159899.15	turquoise	NPR2
ENSG00000160050.15	red	CCDC28B
ENSG00000160111.14	turquoise	CPAMD8
ENSG00000160113.5	brown	NR2F6
ENSG00000160145.15	yellow	KALRN
ENSG00000160161.9	turquoise	CILP2
ENSG00000160180.15	blue	TFF3
ENSG00000160182.3	blue	TFF1
ENSG00000160183.17	blue	TMPRSS3
ENSG00000160188.10	blue	RSPH1
ENSG00000160190.14	turquoise	SLC37A1
ENSG00000160200.18	grey	CBS
ENSG00000160207.9	blue	HSF2BP
ENSG00000160282.14	turquoise	FTCD
ENSG00000160293.17	turquoise	VAV2
ENSG00000160298.18	turquoise	C21orf58
ENSG00000160307.10	turquoise	S100B
ENSG00000160318.6	turquoise	CLDND2
ENSG00000160325.15	turquoise	CACFD1
ENSG00000160326.14	turquoise	SLC2A6
ENSG00000160339.16	grey	FCN2
ENSG00000160345.13	turquoise	PIERCE1
ENSG00000160349.10	grey	LCN1
ENSG00000160401.15	turquoise	CFAP157
ENSG00000160404.18	yellow	TOR2A
ENSG00000160446.19	brown	ZDHHC12
ENSG00000160469.17	blue	BRSK1
ENSG00000160472.5	turquoise	TMEM190
ENSG00000160539.6	blue	PLPP7
ENSG00000160606.11	turquoise	TLCD1
ENSG00000160683.5	grey	CXCR5
ENSG00000160688.19	grey	FLAD1
ENSG00000160753.16	brown	RUSC1
ENSG00000160767.21	brown	ENTREP3
ENSG00000160781.17	turquoise	PAQR6
ENSG00000160801.14	turquoise	PTH1R
ENSG00000160808.11	blue	MYL3
ENSG00000160813.7	brown	PPP1R35
ENSG00000160856.21	grey	FCRL3
ENSG00000160867.15	turquoise	FGFR4
ENSG00000160868.15	turquoise	CYP3A4
ENSG00000160877.6	brown	NACC1
ENSG00000160932.11	yellow	LY6E
ENSG00000160949.17	turquoise	TONSL
ENSG00000160957.14	yellow	RECQL4
ENSG00000160973.8	turquoise	FOXH1
ENSG00000160999.10	red	SH2B2
ENSG00000161031.13	blue	PGLYRP2
ENSG00000161036.13	brown	LRWD1
ENSG00000161055.4	blue	SCGB3A1
ENSG00000161133.16	grey	USP41P
ENSG00000161179.14	turquoise	YDJC
ENSG00000161270.20	turquoise	NPHS1
ENSG00000161281.11	turquoise	COX7A1
ENSG00000161328.11	turquoise	LRRC56
ENSG00000161395.14	turquoise	PGAP3
ENSG00000161405.17	turquoise	IKZF3
ENSG00000161509.14	grey	GRIN2C
ENSG00000161513.12	brown	FDXR
ENSG00000161544.10	turquoise	CYGB
ENSG00000161594.7	turquoise	KLHL10
ENSG00000161609.10	turquoise	KASH5
ENSG00000161634.12	blue	DCD
ENSG00000161640.15	turquoise	SIGLEC11
ENSG00000161649.13	turquoise	CD300LG
ENSG00000161664.7	red	ASB16
ENSG00000161682.15	turquoise	FAM171A2
ENSG00000161800.13	green	RACGAP1
ENSG00000161835.11	turquoise	TAMALIN
ENSG00000161888.11	green	SPC24
ENSG00000161980.6	brown	POLR3K
ENSG00000161981.11	brown	SNRNP25
ENSG00000161992.6	grey	PRR35
ENSG00000161996.19	turquoise	WDR90
ENSG00000162004.18	turquoise	CCDC78
ENSG00000162006.9	turquoise	MSLNL
ENSG00000162009.8	grey	SSTR5
ENSG00000162032.16	yellow	SPSB3
ENSG00000162040.7	turquoise	HS3ST6
ENSG00000162062.15	turquoise	TEDC2
ENSG00000162063.13	turquoise	CCNF
ENSG00000162069.16	blue	BICDL2
ENSG00000162073.14	green	PAQR4
ENSG00000162076.13	brown	FLYWCH2
ENSG00000162078.11	blue	ZG16B
ENSG00000162188.6	grey	GNG3
ENSG00000162267.12	grey	ITIH3
ENSG00000162367.11	turquoise	TAL1
ENSG00000162383.13	turquoise	SLC1A7
ENSG00000162399.9	turquoise	BSND
ENSG00000162407.9	turquoise	PLPP3
ENSG00000162413.16	grey	KLHL21
ENSG00000162433.15	red	AK4
ENSG00000162444.12	turquoise	RBP7
ENSG00000162456.10	grey	KNCN
